trip_headsign,Departure Date,Departure Time,Origin,Arrival Time,Destination,Stops
7856,2024-08-10 00:00:00,15:05:00,StopPoint:OCEOUIGO-87756056,20:42:00,StopPoint:OCEOUIGO-87686006,"[['StopPoint:OCEOUIGO-87756056', 0, 0, '15:05:00', 0], ['StopPoint:OCEOUIGO-87757674', '15:17:00', 0, '15:20:00', 0], ['StopPoint:OCEOUIGO-87757625', '15:29:00', 0, '15:33:00', 0], ['StopPoint:OCEOUIGO-87757526', '15:54:00', 0, '15:57:00', 0], ['StopPoint:OCEOUIGO-87755009', '16:43:00', 0, '16:47:00', 0], ['StopPoint:OCEOUIGO-87319012', '17:39:00', 0, '17:42:00', 0], ['StopPoint:OCEOUIGO-87686006', '20:42:00', 0, 0, 0]]"
9868,2024-08-10 00:00:00,15:12:00,Marseille Saint-Charles,20:43:00,Bruxelles Midi,"[['Marseille Saint-Charles', 0, 0, '15:12:00', 0], ['Aix-en-Provence TGV', '15:23:00', 0, '15:26:00', 0], ['Avignon TGV', '15:46:00', 0, '15:49:00', 0], ['Lyon Part Dieu', '16:53:00', 0, '17:00:00', 0], ['Marne-la-Vallée Chessy', '18:47:00', 0, '18:51:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '19:01:00', 0, '19:07:00', 0], ['Lille Europe', '19:58:00', 0, '20:09:00', 0], ['Bruxelles Midi', '20:43:00', 0, 0, 0]]"
7845,2024-08-10 00:00:00,15:20:00,StopPoint:OCEOUIGO-87286005,20:16:00,StopPoint:OCEOUIGO-87751008,"[['StopPoint:OCEOUIGO-87286005', 0, 0, '15:20:00', 0], ['StopPoint:OCEOUIGO-87313882', '15:53:00', 300, '15:58:00', 300], ['StopPoint:OCEOUIGO-87271494', '16:29:00', 300, '16:37:00', 300], ['StopPoint:OCEOUIGO-87111849', '16:48:00', 300, '16:54:00', 300], ['StopPoint:OCEOUIGO-87762906', '18:37:00', 300, '18:40:00', 300], ['StopPoint:OCEOUIGO-87763029', '19:03:00', 300, '19:06:00', 300], ['StopPoint:OCEOUIGO-87318964', '19:39:00', 300, '19:42:00', 300], ['StopPoint:OCEOUIGO-87319012', '20:02:00', 300, '20:05:00', 300], ['StopPoint:OCEOUIGO-87751008', '20:16:00', 0, 0, 0]]"
7804,2024-08-10 00:00:00,15:24:00,StopPoint:OCEOUIGO-87722025,17:34:00,StopPoint:OCEOUIGO-87686006,"[['StopPoint:OCEOUIGO-87722025', 0, 0, '15:24:00', 0], ['StopPoint:OCEOUIGO-87723197', '15:32:00', 0, '15:38:00', 0], ['StopPoint:OCEOUIGO-87686006', '17:34:00', 0, 0, 0]]"
7641,2024-08-10 00:00:00,15:27:00,StopPoint:OCEOUIGO-87391003,18:26:00,StopPoint:OCEOUIGO-87485003,"[['StopPoint:OCEOUIGO-87391003', 0, 0, '15:37:00', 600], ['StopPoint:OCEOUIGO-87575001', '16:54:00', 600, '16:58:00', 600], ['StopPoint:OCEOUIGO-87485300', '17:42:00', 600, '17:45:00', 600], ['StopPoint:OCEOUIGO-87485227', '18:03:00', 600, '18:05:00', 600], ['StopPoint:OCEOUIGO-87485003', '18:26:00', 600, 0, 0]]"
8380,2024-08-10 00:00:00,15:47:00,La Rochelle,18:38:00,Paris Montparnasse Hall 1 - 2,"[['La Rochelle', 0, 0, '15:47:00', 0], ['Niort', '16:22:00', 0, '16:25:00', 0], [""Saint-Maixent-L'École"", '16:38:00', 0, '16:41:00', 0], ['Poitiers', '17:12:00', 0, '17:15:00', 0], ['Paris Montparnasse Hall 1 - 2', '18:38:00', 0, 0, 0]]"
7898,2024-08-10 00:00:00,15:50:00,StopPoint:OCEOUIGO-87755009,20:07:00,StopPoint:OCEOUIGO-87271494,"[['StopPoint:OCEOUIGO-87755009', 0, 0, '15:50:00', 0], ['StopPoint:OCEOUIGO-87319012', '16:40:00', 0, '16:43:00', 0], ['StopPoint:OCEOUIGO-87762906', '17:59:00', 0, '18:04:00', 0], ['StopPoint:OCEOUIGO-87111849', '19:47:00', 0, '19:53:00', 0], ['StopPoint:OCEOUIGO-87271494', '20:07:00', 0, 0, 0]]"
7872,2024-08-10 00:00:00,15:51:00,StopPoint:OCEOUIGO-87688887,19:04:00,StopPoint:OCEOUIGO-87686006,"[['StopPoint:OCEOUIGO-87688887', 0, 0, '15:51:00', 0], ['StopPoint:OCEOUIGO-87703975', '16:09:00', 0, '16:13:00', 0], ['StopPoint:OCEOUIGO-87763029', '16:50:00', 0, '16:53:00', 0], ['StopPoint:OCEOUIGO-87686006', '19:04:00', 0, 0, 0]]"
7226,2024-08-10 00:00:00,15:56:00,Lille Europe,17:15:00,Paris Gare du Nord,"[['Lille Europe', 0, 0, '15:56:00', 0], ['Arras', '16:18:00', 0, '16:25:00', 0], ['Paris Gare du Nord', '17:15:00', 0, 0, 0]]"
7228,2024-08-10 00:00:00,15:56:00,Lille Europe,17:15:00,Paris Gare du Nord,"[['Lille Europe', 0, 0, '15:56:00', 0], ['Arras', '16:18:00', 0, '16:25:00', 0], ['Paris Gare du Nord', '17:15:00', 0, 0, 0]]"
7853,2024-08-10 00:00:00,16:10:00,StopPoint:OCEOUIGO-87686006,22:01:00,StopPoint:OCEOUIGO-87756056,"[['StopPoint:OCEOUIGO-87686006', 0, 0, '16:10:00', 0], ['StopPoint:OCEOUIGO-87763029', '18:24:00', 0, '18:29:00', 0], ['StopPoint:OCEOUIGO-87755009', '20:11:00', 0, '20:15:00', 0], ['StopPoint:OCEOUIGO-87755447', '20:49:00', 0, '20:52:00', 0], ['StopPoint:OCEOUIGO-87757625', '21:27:00', 0, '21:31:00', 0], ['StopPoint:OCEOUIGO-87757674', '21:39:00', 0, '21:42:00', 0], ['StopPoint:OCEOUIGO-87756056', '22:01:00', 0, 0, 0]]"
6185,2024-08-10 00:00:00,16:14:00,Paris Gare de Lyon Hall 1 - 2,22:21:00,Nice-Ville,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '16:14:00', 0], ['Avignon TGV', '18:55:00', 0, '18:58:00', 0], ['Toulon', '20:07:00', 0, '20:19:00', 0], ['Saint-Raphaël Valescure', '21:09:00', 0, '21:12:00', 0], ['Cannes', '21:44:00', 0, '21:48:00', 0], ['Antibes', '22:00:00', 0, '22:04:00', 0], ['Nice-Ville', '22:21:00', 0, 0, 0]]"
7693,2024-08-10 00:00:00,16:16:00,StopPoint:OCEOUIGO-87113001,19:00:00,StopPoint:OCEOUIGO-87212027,"[['StopPoint:OCEOUIGO-87113001', 0, 0, '16:16:00', 0], ['StopPoint:OCEOUIGO-87192039', '17:41:00', 0, '18:04:00', 0], ['StopPoint:OCEOUIGO-87212027', '19:00:00', 0, 0, 0]]"
9836,2024-08-10 00:00:00,16:17:00,Bruxelles Midi,23:52:00,Perpignan,"[['Bruxelles Midi', 0, 0, '16:17:00', 0], ['Lille Europe', '16:51:00', 0, '17:01:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '17:53:00', 0, '17:59:00', 0], ['Marne-la-Vallée Chessy', '18:08:00', 0, '18:13:00', 0], ['Lyon Part Dieu', '20:00:00', 0, '20:10:00', 0], ['Valence TGV Rhône-Alpes Sud', '20:45:00', 0, '20:50:00', 0], ['Nîmes Centre', '21:33:00', 0, '21:36:00', 0], ['Montpellier Saint-Roch', '22:02:00', 0, '22:07:00', 0], ['Sète', '22:23:00', 0, '22:26:00', 0], ['Agde', '22:40:00', 0, '22:43:00', 0], ['Béziers', '22:55:00', 0, '22:58:00', 0], ['Narbonne', '23:12:00', 0, '23:15:00', 0], ['Perpignan', '23:52:00', 0, 0, 0]]"
8342,2024-08-10 00:00:00,16:19:00,Poitiers,18:33:00,Paris Montparnasse Hall 1 - 2,"[['Poitiers', 0, 0, '16:19:00', 0], ['Futuroscope', '16:27:00', 0, '16:30:00', 0], ['Châtellerault', '16:41:00', 0, '16:44:00', 0], ['Saint-Pierre-des-Corps', '17:15:00', 0, '17:28:00', 0], ['Vendôme - Villiers-sur-Loir', '17:46:00', 0, '17:49:00', 0], ['Paris Montparnasse Hall 1 - 2', '18:33:00', 0, 0, 0]]"
9219,2024-08-10 00:00:00,16:22:00,StopPoint:OCELyria-87686006,19:26:00,Basel SBB,"[['StopPoint:OCELyria-87686006', 0, 0, '16:22:00', 0], ['StopPoint:OCELyria-87300822', '18:38:00', 0, '18:41:00', 0], ['StopPoint:OCELyria-87182063', '19:03:00', 0, '19:06:00', 0], ['Basel SBB', '19:26:00', 0, 0, 0]]"
9776,2024-08-10 00:00:00,16:24:00,Geneve,19:42:00,StopPoint:OCELyria-87686006,"[['Geneve', 0, 0, '16:24:00', 0], ['StopPoint:OCELyria-87745000', '16:54:00', 0, '17:02:00', 0], ['Bourg-en-Bresse', '17:49:00', 0, '17:52:00', 0], ['StopPoint:OCELyria-87686006', '19:42:00', 0, 0, 0]]"
6484,2024-08-10 00:00:00,16:29:00,Saint-Gervais-les-Bains-Le Fayet,21:29:00,Paris Gare de Lyon Hall 1 - 2,"[['Saint-Gervais-les-Bains-Le Fayet', 0, 0, '16:29:00', 0], ['Sallanches - Combloux - Megève', '16:34:00', 0, '16:37:00', 0], ['Cluses', '16:51:00', 0, '17:02:00', 0], ['Annemasse', '17:45:00', 0, '17:58:00', 0], ['Bellegarde', '18:43:00', 0, '18:46:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '21:29:00', 0, 0, 0]]"
